open_space,roof_type,roof_age,runoff_coefficient,location,annual_rainfall,annual_harvestable_water
284,Ceramic Tiles,37,0.8332,Pune,720,156512
51,Galvanized Iron Sheet,48,0.8531,Mumbai,2250,90082
324,Concrete Roof,39,0.6511,Sagar,1100,213019
393,Terracotta and Clay Tiles,21,0.8149,Chennai,1400,423870
263,Concrete Roof,46,0.6753,Ahmedabad,800,129572
141,Lime-Finished Roofs,41,0.647,Chennai,1400,118590
381,Concrete Roof,39,0.6695,Raichur,620,147099
395,Concrete Roof,23,0.6494,Kolkata,1800,430929
587,Ceramic Tiles,43,0.8043,Tezpur,1850,798482
451,Galvanized Iron Sheet,45,0.8751,Chennai,1400,501660
277,Asbestos Sheet,25,0.7609,Delhi,780,155036
330,Lime-Finished Roofs,48,0.6244,Tezpur,1850,348490
84,Tiled Roof,1,0.702,Gorakhpur,1250,70548
480,Galvanized Iron Sheet,38,0.8427,Anantapur,560,208115
124,Lime-Finished Roofs,33,0.6784,Kolkata,1800,141313
311,Metal Roofs,3,0.8701,Kolkata,1800,469316
409,Asbestos Sheet,38,0.7417,Anantapur,560,156253
445,Terracotta and Clay Tiles,29,0.8044,Hyderabad,800,267693
514,Concrete Roof,34,0.6526,Jaipur,650,200285
502,Lime-Finished Roofs,37,0.6659,Mumbai,2250,698229
222,Metal Roofs,1,0.896,Ahmedabad,800,153452
97,Metal Roofs,9,0.8458,Anantapur,560,44130
470,Lime-Finished Roofs,25,0.6636,Bathinda,420,122473
151,Galvanized Iron Sheet,4,0.8366,Lucknow,1000,121498
421,Metal Roofs,49,0.853,Chennai,1400,456472
499,Concrete Roof,33,0.6389,Ahmedabad,800,237388
99,Terracotta and Clay Tiles,2,0.8158,Wardha,1060,81901
298,Metal Roofs,43,0.8555,Wardha,1060,245671
247,Terracotta and Clay Tiles,6,0.8158,Jaipur,650,125789
591,Stone Slabs,7,0.6565,Sagar,1100,410560
578,Stone Slabs,45,0.691,Ahmedabad,800,295343
247,Stone Slabs,28,0.7288,Patna,1200,201902
448,Terracotta and Clay Tiles,17,0.8164,Sagar,1100,377988
413,Tiled Roof,38,0.6622,Hisar,500,125288
324,Ceramic Tiles,7,0.8241,Delhi,780,200505
543,Concrete Roof,13,0.6808,Kolkata,1800,632376
346,Concrete Roof,16,0.6449,Bhopal,1150,241846
68,Stone Slabs,2,0.688,Purnia,1350,60856
160,Asbestos Sheet,16,0.7351,Jaisalmer,210,23222
174,Metal Roofs,10,0.8671,Pune,720,102256
380,Tiled Roof,32,0.7217,Kolkata,1800,457533
275,Terracotta and Clay Tiles,15,0.8371,Kolkata,1800,389524
570,Stone Slabs,44,0.6647,Sambalpur,1400,482711
175,Ceramic Tiles,21,0.7879,Ahmedabad,800,104323
116,Lime-Finished Roofs,27,0.6867,Chennai,1400,104181
217,Galvanized Iron Sheet,5,0.8502,Jaipur,650,113666
539,Ceramic Tiles,47,0.8193,Hyderabad,800,322204
169,Ceramic Tiles,39,0.8085,Pune,720,91491
278,Concrete Roof,7,0.6594,Ahmedabad,800,140292
405,Lime-Finished Roofs,16,0.6567,Bengaluru,970,242786
182,Ceramic Tiles,7,0.8043,Bengaluru,970,135675
91,Asbestos Sheet,47,0.7727,Hyderabad,800,51710
216,Concrete Roof,38,0.6668,Ahmedabad,800,107340
390,Ceramic Tiles,16,0.8449,Bengaluru,970,303709
73,Metal Roofs,18,0.8495,Anantapur,560,32618
457,Stone Slabs,49,0.723,Patna,1200,360099
302,Lime-Finished Roofs,45,0.6546,Delhi,780,140334
225,Metal Roofs,25,0.8761,Hyderabad,800,148270
495,Terracotta and Clay Tiles,25,0.809,Wardha,1060,395229
357,Stone Slabs,49,0.6613,Sagar,1100,234946
333,Stone Slabs,29,0.6838,Sagar,1100,232574
483,Galvanized Iron Sheet,45,0.8349,Pune,720,264931
468,Terracotta and Clay Tiles,17,0.8223,Kolkata,1800,652969
276,Galvanized Iron Sheet,24,0.847,Wardha,1060,233205
272,Modern Composite Sheets,41,0.8397,Patna,1200,251673
450,Stone Slabs,11,0.7345,Kolkata,1800,568611
240,Metal Roofs,6,0.8563,Tezpur,1850,360104
119,Modern Composite Sheets,18,0.8439,Lucknow,1000,94524
418,Tiled Roof,14,0.7063,Bhopal,1150,324126
165,Modern Composite Sheets,19,0.8415,Chennai,1400,184408
130,Concrete Roof,12,0.6776,Mumbai,2250,186805
163,Metal Roofs,44,0.8282,Anantapur,560,69579
227,Asbestos Sheet,1,0.7586,Sambalpur,1400,231519
529,Ceramic Tiles,7,0.7915,Wardha,1060,419285
68,Terracotta and Clay Tiles,14,0.7948,Anantapur,560,28746
243,Concrete Roof,41,0.6739,Patna,1200,182465
119,Concrete Roof,35,0.6342,Bathinda,420,29358
160,Stone Slabs,9,0.7513,Bengaluru,970,110905
85,Stone Slabs,17,0.7229,Lucknow,1000,57509
419,Ceramic Tiles,12,0.8316,Jaipur,650,216783
461,Galvanized Iron Sheet,7,0.8566,Hisar,500,187817
116,Tiled Roof,50,0.7033,Hyderabad,800,58902
403,Galvanized Iron Sheet,2,0.8506,Tezpur,1850,602662
106,Concrete Roof,40,0.6439,Bhopal,1150,72460
302,Lime-Finished Roofs,46,0.6709,Mumbai,2250,415314
256,Concrete Roof,18,0.6477,Purnia,1350,211510
469,Modern Composite Sheets,33,0.8016,Purnia,1350,471777
543,Stone Slabs,31,0.7069,Mumbai,2250,801831
130,Tiled Roof,22,0.7293,Ahmedabad,800,71574
41,Stone Slabs,20,0.7142,Bathinda,420,11461
142,Concrete Roof,23,0.68,Delhi,780,70607
387,Asbestos Sheet,19,0.7491,Tezpur,1850,506834
130,Stone Slabs,37,0.6907,Hisar,500,41237
512,Asbestos Sheet,16,0.7776,Ahmedabad,800,303568
148,Lime-Finished Roofs,20,0.6989,Ahmedabad,800,77147
176,Asbestos Sheet,42,0.7861,Kolkata,1800,226625
304,Modern Composite Sheets,36,0.846,Lucknow,1000,239673
91,Metal Roofs,43,0.888,Ahmedabad,800,59442
415,Asbestos Sheet,38,0.7762,Mumbai,2250,667789
314,Concrete Roof,38,0.6903,Chennai,1400,281970
242,Modern Composite Sheets,5,0.8641,Pune,720,144849
231,Concrete Roof,33,0.6359,Ahmedabad,800,108655
362,Ceramic Tiles,14,0.8233,Delhi,780,217983
321,Concrete Roof,48,0.6799,Kolkata,1800,359373
278,Metal Roofs,15,0.8609,Raichur,620,140851
253,Lime-Finished Roofs,27,0.6686,Purnia,1350,213114
294,Concrete Roof,26,0.6359,Lucknow,1000,174569
335,Concrete Roof,12,0.6264,Sagar,1100,219544
519,Lime-Finished Roofs,48,0.654,Bathinda,420,129120
467,Terracotta and Clay Tiles,44,0.814,Bathinda,420,147508
583,Galvanized Iron Sheet,40,0.8728,Hyderabad,800,377807
167,Galvanized Iron Sheet,34,0.8718,Delhi,780,104359
124,Ceramic Tiles,20,0.7963,Patna,1200,112303
359,Stone Slabs,20,0.7032,Ahmedabad,800,188834
273,Stone Slabs,22,0.7211,Raichur,620,113637
222,Ceramic Tiles,30,0.8137,Wardha,1060,176786
172,Tiled Roof,4,0.7134,Bhopal,1150,135439
251,Stone Slabs,27,0.7112,Bathinda,420,70081
556,Metal Roofs,35,0.8568,Jaipur,650,286805
302,Stone Slabs,5,0.708,Gorakhpur,1250,255812
460,Ceramic Tiles,46,0.8127,Ahmedabad,800,271669
457,Asbestos Sheet,20,0.7481,Purnia,1350,433532
65,Galvanized Iron Sheet,31,0.8296,Wardha,1060,53538
284,Ceramic Tiles,33,0.805,Jaisalmer,210,44214
581,Modern Composite Sheets,2,0.8607,Bhopal,1150,550038
261,Modern Composite Sheets,22,0.842,Mumbai,2250,460592
486,Tiled Roof,37,0.7169,Bhopal,1150,366577
543,Asbestos Sheet,37,0.76,Wardha,1060,403065
489,Tiled Roof,26,0.7225,Mumbai,2250,744224
355,Concrete Roof,13,0.6478,Pune,720,156774
213,Ceramic Tiles,32,0.7805,Hisar,500,76669
255,Lime-Finished Roofs,12,0.6714,Lucknow,1000,163188
181,Concrete Roof,10,0.6782,Mumbai,2250,260855
197,Modern Composite Sheets,41,0.8177,Pune,720,106934
397,Terracotta and Clay Tiles,43,0.8263,Kolkata,1800,546693
295,Asbestos Sheet,3,0.76,Ahmedabad,800,171934
505,Modern Composite Sheets,21,0.8153,Purnia,1350,520091
598,Metal Roofs,18,0.8419,Raichur,620,295073
355,Terracotta and Clay Tiles,29,0.806,Purnia,1350,357413
373,Modern Composite Sheets,29,0.859,Bengaluru,970,290623
558,Ceramic Tiles,4,0.8051,Shillong,2900,1257580
560,Ceramic Tiles,35,0.7947,Shillong,2900,1188350
395,Lime-Finished Roofs,46,0.6625,Raichur,620,149498
338,Metal Roofs,42,0.843,Shillong,2900,762901
292,Ceramic Tiles,49,0.7901,Chennai,1400,296485
332,Modern Composite Sheets,39,0.8145,Purnia,1350,335145
54,Tiled Roof,7,0.7168,Mumbai,2250,83561
340,Ceramic Tiles,17,0.8295,Chennai,1400,370175
254,Metal Roofs,41,0.862,Lucknow,1000,203400
528,Terracotta and Clay Tiles,3,0.8051,Mumbai,2250,917452
594,Stone Slabs,22,0.7211,Raichur,620,248426
45,Terracotta and Clay Tiles,41,0.7733,Wardha,1060,34134
363,Tiled Roof,6,0.7443,Kolkata,1800,468173
171,Modern Composite Sheets,7,0.8259,Hyderabad,800,107443
600,Stone Slabs,47,0.6822,Hisar,500,187766
117,Terracotta and Clay Tiles,44,0.8236,Chennai,1400,123401
43,Galvanized Iron Sheet,40,0.8239,Bathinda,420,13763
428,Stone Slabs,5,0.7091,Bengaluru,970,282008
551,Metal Roofs,29,0.88,Bhopal,1150,516509
577,Metal Roofs,19,0.8571,Patna,1200,553308
288,Lime-Finished Roofs,15,0.6517,Kolkata,1800,316911
125,Concrete Roof,47,0.6458,Sambalpur,1400,102325
102,Galvanized Iron Sheet,35,0.8646,Raichur,620,50645
516,Modern Composite Sheets,24,0.8109,Hisar,500,195926
90,Terracotta and Clay Tiles,4,0.7902,Tezpur,1850,125892
571,Terracotta and Clay Tiles,37,0.8063,Patna,1200,514519
463,Terracotta and Clay Tiles,18,0.7958,Sagar,1100,383792
259,Stone Slabs,24,0.7227,Bengaluru,970,171714
588,Stone Slabs,24,0.7089,Raichur,620,242360
116,Terracotta and Clay Tiles,35,0.8114,Chennai,1400,122162
426,Concrete Roof,45,0.6466,Purnia,1350,337502
368,Lime-Finished Roofs,10,0.6596,Bengaluru,970,224219
280,Terracotta and Clay Tiles,48,0.7927,Ahmedabad,800,162589
394,Tiled Roof,42,0.6898,Jaisalmer,210,52953
357,Lime-Finished Roofs,35,0.6161,Wardha,1060,214134
117,Terracotta and Clay Tiles,47,0.8065,Pune,720,62456
250,Galvanized Iron Sheet,28,0.8156,Sagar,1100,210333
237,Concrete Roof,19,0.6568,Lucknow,1000,146053
412,Terracotta and Clay Tiles,48,0.8044,Kolkata,1800,545118
476,Galvanized Iron Sheet,5,0.8619,Hisar,500,194969
371,Modern Composite Sheets,21,0.829,Hisar,500,143077
531,Metal Roofs,50,0.8589,Purnia,1350,563218
394,Asbestos Sheet,18,0.7526,Jaipur,650,182425
231,Galvanized Iron Sheet,30,0.8356,Purnia,1350,244342
109,Lime-Finished Roofs,17,0.6804,Chennai,1400,97707
181,Tiled Roof,5,0.7179,Kolkata,1800,224279
446,Tiled Roof,22,0.6875,Wardha,1060,304763
97,Modern Composite Sheets,26,0.8472,Sagar,1100,85088
73,Stone Slabs,32,0.6921,Gorakhpur,1250,58241
378,Stone Slabs,31,0.6884,Gorakhpur,1250,305221
365,Ceramic Tiles,36,0.8027,Kolkata,1800,483530
228,Modern Composite Sheets,10,0.8137,Wardha,1060,185872
95,Terracotta and Clay Tiles,39,0.8269,Mumbai,2250,164501
72,Lime-Finished Roofs,7,0.6385,Jaisalmer,210,9277
41,Modern Composite Sheets,46,0.8159,Anantapur,560,17207
373,Modern Composite Sheets,4,0.8109,Chennai,1400,406266
370,Concrete Roof,30,0.6485,Gorakhpur,1250,278059
374,Modern Composite Sheets,44,0.8329,Kolkata,1800,511019
149,Metal Roofs,49,0.8693,Delhi,780,92228
263,Stone Slabs,44,0.7494,Pune,720,131078
497,Lime-Finished Roofs,22,0.6853,Ahmedabad,800,254500
306,Concrete Roof,27,0.6668,Anantapur,560,106807
334,Galvanized Iron Sheet,48,0.8292,Sambalpur,1400,354579
189,Modern Composite Sheets,26,0.811,Tezpur,1850,262602
163,Metal Roofs,1,0.8536,Bathinda,420,56338
361,Tiled Roof,49,0.7177,Ahmedabad,800,190521
104,Ceramic Tiles,30,0.8207,Bengaluru,970,76658
455,Modern Composite Sheets,12,0.8537,Lucknow,1000,364855
233,Lime-Finished Roofs,6,0.6546,Tezpur,1850,270298
145,Terracotta and Clay Tiles,10,0.7871,Gorakhpur,1250,134903
212,Tiled Roof,29,0.7405,Delhi,780,113865
366,Terracotta and Clay Tiles,17,0.8,Sagar,1100,302253
460,Tiled Roof,35,0.6751,Gorakhpur,1250,355995
325,Stone Slabs,13,0.6919,Raichur,620,131364
444,Lime-Finished Roofs,10,0.6644,Patna,1200,338084
105,Ceramic Tiles,13,0.8033,Pune,720,57501
344,Concrete Roof,50,0.6453,Shillong,2900,580958
301,Galvanized Iron Sheet,5,0.8611,Hisar,500,122621
451,Asbestos Sheet,13,0.7696,Shillong,2900,963304
499,Tiled Roof,14,0.7223,Anantapur,560,189475
400,Lime-Finished Roofs,48,0.654,Bathinda,420,100374
121,Ceramic Tiles,47,0.8213,Jaipur,650,59119
62,Ceramic Tiles,16,0.8,Raichur,620,29341
502,Galvanized Iron Sheet,13,0.9094,Mumbai,2250,979802
558,Metal Roofs,36,0.8475,Delhi,780,341939
262,Lime-Finished Roofs,11,0.6349,Shillong,2900,458313
166,Modern Composite Sheets,8,0.8152,Tezpur,1850,237887
185,Terracotta and Clay Tiles,45,0.8218,Sambalpur,1400,193555
364,Lime-Finished Roofs,31,0.6434,Tezpur,1850,399160
285,Tiled Roof,3,0.7165,Hyderabad,800,156520
447,Lime-Finished Roofs,9,0.6694,Sambalpur,1400,395167
137,Galvanized Iron Sheet,22,0.833,Wardha,1060,113786
218,Lime-Finished Roofs,2,0.6397,Purnia,1350,179540
201,Concrete Roof,23,0.6771,Bhopal,1150,145330
105,Terracotta and Clay Tiles,11,0.7813,Raichur,620,48456
101,Concrete Roof,50,0.6527,Jaisalmer,210,12553
238,Terracotta and Clay Tiles,42,0.815,Anantapur,560,99393
315,Tiled Roof,45,0.7005,Purnia,1350,275550
268,Ceramic Tiles,6,0.7866,Anantapur,560,112606
475,Galvanized Iron Sheet,39,0.8564,Bhopal,1150,434214
334,Galvanized Iron Sheet,2,0.855,Bathinda,420,116010
69,Galvanized Iron Sheet,16,0.8414,Bathinda,420,23218
454,Tiled Roof,27,0.7059,Bhopal,1150,344140
192,Tiled Roof,38,0.7085,Wardha,1060,131919
160,Stone Slabs,47,0.7248,Anantapur,560,58852
246,Modern Composite Sheets,20,0.8362,Purnia,1350,263696
286,Asbestos Sheet,37,0.7516,Chennai,1400,280300
425,Concrete Roof,22,0.6769,Bathinda,420,114546
310,Asbestos Sheet,5,0.7727,Chennai,1400,321381
392,Modern Composite Sheets,38,0.8541,Mumbai,2250,693497
50,Concrete Roof,10,0.6489,Anantapur,560,17106
364,Stone Slabs,17,0.7109,Jaisalmer,210,51390
314,Asbestos Sheet,14,0.7457,Raichur,620,136152
268,Lime-Finished Roofs,5,0.6328,Sambalpur,1400,227134
78,Metal Roofs,38,0.8674,Anantapur,560,35308
223,Stone Slabs,21,0.725,Ahmedabad,800,121533
380,Tiled Roof,35,0.7159,Ahmedabad,800,199828
569,Stone Slabs,15,0.6851,Tezpur,1850,675249
71,Lime-Finished Roofs,41,0.6466,Hisar,500,21194
174,Terracotta and Clay Tiles,41,0.821,Hyderabad,800,105815
348,Lime-Finished Roofs,20,0.6622,Shillong,2900,631613
292,Asbestos Sheet,11,0.7837,Mumbai,2250,492444
162,Stone Slabs,40,0.6895,Hisar,500,51854
58,Stone Slabs,32,0.702,Sambalpur,1400,53110
391,Lime-Finished Roofs,37,0.6552,Jaipur,650,152521
427,Stone Slabs,33,0.7138,Shillong,2900,813343
564,Ceramic Tiles,6,0.7762,Bathinda,420,176296
496,Asbestos Sheet,20,0.7374,Chennai,1400,481030
339,Stone Slabs,32,0.703,Delhi,780,171927
586,Asbestos Sheet,28,0.7643,Pune,720,303686
352,Concrete Roof,30,0.6874,Jaisalmer,210,46858
282,Terracotta and Clay Tiles,28,0.8018,Wardha,1060,225640
453,Lime-Finished Roofs,22,0.6695,Patna,1200,341342
429,Asbestos Sheet,27,0.7779,Delhi,780,243542
420,Modern Composite Sheets,29,0.8327,Kolkata,1800,586783
193,Lime-Finished Roofs,42,0.6702,Delhi,780,92925
433,Metal Roofs,39,0.8466,Anantapur,560,190316
73,Terracotta and Clay Tiles,42,0.78,Jaisalmer,210,11081
116,Stone Slabs,8,0.7283,Bhopal,1150,91685
520,Modern Composite Sheets,29,0.8501,Patna,1200,496469
252,Stone Slabs,10,0.6815,Sambalpur,1400,228968
582,Tiled Roof,1,0.6836,Gorakhpur,1250,478077
410,Modern Composite Sheets,16,0.8449,Jaipur,650,210792
74,Ceramic Tiles,2,0.8124,Sagar,1100,62768
220,Ceramic Tiles,12,0.7896,Sambalpur,1400,229579
467,Terracotta and Clay Tiles,34,0.8158,Pune,720,255734
568,Lime-Finished Roofs,3,0.6584,Delhi,780,280140
87,Concrete Roof,34,0.6671,Bengaluru,970,51852
441,Modern Composite Sheets,6,0.846,Patna,1200,424992
487,Metal Roofs,15,0.8862,Bhopal,1150,468746
593,Modern Composite Sheets,40,0.8157,Anantapur,560,248529
236,Terracotta and Clay Tiles,22,0.8197,Sagar,1100,201538
487,Galvanized Iron Sheet,29,0.8715,Delhi,780,305811
316,Metal Roofs,39,0.8518,Sambalpur,1400,350140
360,Asbestos Sheet,43,0.7701,Hisar,500,126590
241,Asbestos Sheet,32,0.7341,Purnia,1350,220721
89,Ceramic Tiles,16,0.7888,Gorakhpur,1250,82843
372,Metal Roofs,48,0.8433,Lucknow,1000,288633
522,Modern Composite Sheets,20,0.8349,Wardha,1060,437852
442,Stone Slabs,16,0.6853,Hisar,500,141944
362,Modern Composite Sheets,4,0.8231,Wardha,1060,305006
565,Galvanized Iron Sheet,6,0.8455,Anantapur,560,254452
302,Stone Slabs,40,0.7278,Mumbai,2250,451553
452,Galvanized Iron Sheet,41,0.8522,Jaipur,650,232689
182,Tiled Roof,2,0.7332,Patna,1200,152916
403,Galvanized Iron Sheet,40,0.8511,Tezpur,1850,580458
208,Asbestos Sheet,4,0.7436,Gorakhpur,1250,186061
216,Modern Composite Sheets,25,0.8488,Pune,720,124173
425,Terracotta and Clay Tiles,21,0.8202,Wardha,1060,347963
294,Asbestos Sheet,44,0.7538,Anantapur,560,113344
600,Terracotta and Clay Tiles,48,0.8078,Jaipur,650,290194
216,Lime-Finished Roofs,19,0.6264,Bathinda,420,53333
340,Galvanized Iron Sheet,28,0.8419,Sagar,1100,293027
276,Stone Slabs,49,0.7124,Chennai,1400,251980
445,Galvanized Iron Sheet,9,0.8257,Chennai,1400,489262
96,Tiled Roof,28,0.7177,Ahmedabad,800,51206
182,Galvanized Iron Sheet,24,0.8205,Sambalpur,1400,194330
453,Terracotta and Clay Tiles,18,0.7904,Tezpur,1850,618947
442,Stone Slabs,16,0.6986,Anantapur,560,162140
168,Lime-Finished Roofs,19,0.6505,Sagar,1100,112387
405,Ceramic Tiles,29,0.8442,Chennai,1400,448182
161,Stone Slabs,49,0.7406,Patna,1200,129609
490,Stone Slabs,18,0.6921,Shillong,2900,925524
220,Galvanized Iron Sheet,12,0.8426,Anantapur,560,98586
50,Metal Roofs,6,0.8706,Mumbai,2250,93555
168,Asbestos Sheet,27,0.72,Sambalpur,1400,158892
166,Ceramic Tiles,30,0.8211,Sagar,1100,139903
381,Terracotta and Clay Tiles,29,0.7804,Jaisalmer,210,58626
43,Stone Slabs,21,0.7204,Anantapur,560,16396
220,Ceramic Tiles,36,0.823,Kolkata,1800,298475
375,Stone Slabs,32,0.7138,Mumbai,2250,561695
404,Modern Composite Sheets,40,0.8278,Hisar,500,153801
547,Stone Slabs,26,0.6921,Bengaluru,970,345457
273,Modern Composite Sheets,41,0.8216,Gorakhpur,1250,259222
313,Stone Slabs,33,0.6889,Patna,1200,240055
272,Stone Slabs,17,0.7096,Raichur,620,112172
189,Modern Composite Sheets,45,0.8241,Pune,720,101840
152,Galvanized Iron Sheet,44,0.855,Purnia,1350,159462
594,Stone Slabs,26,0.6931,Tezpur,1850,716188
414,Terracotta and Clay Tiles,41,0.8124,Jaipur,650,200900
491,Modern Composite Sheets,45,0.8412,Bathinda,420,157389
410,Terracotta and Clay Tiles,6,0.7968,Hisar,500,154861
195,Lime-Finished Roofs,3,0.6847,Kolkata,1800,231960
374,Lime-Finished Roofs,43,0.6431,Bathinda,420,93609
359,Asbestos Sheet,42,0.7606,Shillong,2900,732404
586,Galvanized Iron Sheet,24,0.8809,Kolkata,1800,865309
506,Ceramic Tiles,42,0.7817,Wardha,1060,383002
183,Lime-Finished Roofs,31,0.6877,Patna,1200,140064
95,Terracotta and Clay Tiles,10,0.8026,Pune,720,52456
577,Tiled Roof,8,0.707,Jaipur,650,252691
525,Concrete Roof,44,0.6566,Jaipur,650,205602
216,Terracotta and Clay Tiles,5,0.7954,Raichur,620,102626
539,Lime-Finished Roofs,46,0.6688,Mumbai,2250,735681
187,Galvanized Iron Sheet,49,0.836,Shillong,2900,409531
266,Galvanized Iron Sheet,16,0.8386,Pune,720,150301
98,Terracotta and Clay Tiles,23,0.8043,Lucknow,1000,73760
217,Concrete Roof,30,0.6098,Raichur,620,76960
264,Lime-Finished Roofs,19,0.685,Kolkata,1800,309555
157,Galvanized Iron Sheet,22,0.8566,Patna,1200,151544
68,Stone Slabs,40,0.7139,Ahmedabad,800,35954
502,Galvanized Iron Sheet,25,0.8307,Purnia,1350,530860
483,Asbestos Sheet,38,0.7571,Ahmedabad,800,270707
82,Lime-Finished Roofs,28,0.6537,Gorakhpur,1250,62858
523,Concrete Roof,43,0.6569,Patna,1200,377751
411,Concrete Roof,20,0.6256,Sagar,1100,263382
378,Galvanized Iron Sheet,43,0.8562,Gorakhpur,1250,373629
214,Modern Composite Sheets,39,0.8449,Hyderabad,800,132145
545,Lime-Finished Roofs,45,0.6865,Jaipur,650,221649
219,Stone Slabs,34,0.7182,Bengaluru,970,140598
567,Concrete Roof,43,0.6416,Wardha,1060,355148
304,Galvanized Iron Sheet,22,0.82,Anantapur,560,132239
267,Ceramic Tiles,11,0.8108,Purnia,1350,276243
391,Modern Composite Sheets,6,0.8792,Delhi,780,256763
439,Tiled Roof,9,0.7008,Mumbai,2250,658838
80,Asbestos Sheet,50,0.7278,Raichur,620,32876
482,Terracotta and Clay Tiles,35,0.7938,Bhopal,1150,407179
535,Concrete Roof,28,0.6572,Patna,1200,396042
556,Asbestos Sheet,39,0.77,Ahmedabad,800,317537
392,Stone Slabs,18,0.727,Purnia,1350,366395
334,Asbestos Sheet,36,0.7519,Mumbai,2250,520024
505,Ceramic Tiles,42,0.8308,Patna,1200,461586
467,Lime-Finished Roofs,23,0.6599,Jaipur,650,186877
357,Metal Roofs,29,0.8543,Hisar,500,142334
200,Modern Composite Sheets,5,0.8497,Hyderabad,800,130977
441,Stone Slabs,13,0.706,Anantapur,560,165982
264,Asbestos Sheet,12,0.7717,Pune,720,138763
217,Stone Slabs,48,0.6596,Raichur,620,80517
350,Modern Composite Sheets,17,0.8336,Anantapur,560,153084
491,Modern Composite Sheets,24,0.8337,Raichur,620,236304
168,Concrete Roof,28,0.6579,Hisar,500,51921
319,Galvanized Iron Sheet,18,0.8706,Hyderabad,800,211251
557,Metal Roofs,49,0.8352,Patna,1200,508678
188,Galvanized Iron Sheet,23,0.8446,Anantapur,560,82736
537,Asbestos Sheet,19,0.7614,Sagar,1100,424481
514,Concrete Roof,3,0.6643,Anantapur,560,183939
589,Terracotta and Clay Tiles,46,0.7982,Jaipur,650,276942
185,Stone Slabs,43,0.7168,Ahmedabad,800,96991
486,Galvanized Iron Sheet,13,0.8822,Bhopal,1150,470825
490,Galvanized Iron Sheet,15,0.8388,Hisar,500,196008
131,Tiled Roof,18,0.6831,Bathinda,420,35307
207,Lime-Finished Roofs,47,0.6854,Kolkata,1800,232787
582,Tiled Roof,37,0.7193,Shillong,2900,1123795
546,Lime-Finished Roofs,48,0.6382,Delhi,780,249757
490,Concrete Roof,20,0.6418,Sagar,1100,326381
460,Lime-Finished Roofs,18,0.6583,Sambalpur,1400,403014
457,Asbestos Sheet,11,0.7676,Shillong,2900,958950
502,Lime-Finished Roofs,23,0.6555,Sambalpur,1400,431981
261,Asbestos Sheet,27,0.7795,Mumbai,2250,426014
212,Terracotta and Clay Tiles,46,0.8354,Bhopal,1150,185249
53,Terracotta and Clay Tiles,50,0.7728,Gorakhpur,1250,46352
288,Ceramic Tiles,34,0.8036,Mumbai,2250,486430
307,Concrete Roof,28,0.6429,Purnia,1350,246460
148,Modern Composite Sheets,6,0.828,Sagar,1100,129233
570,Lime-Finished Roofs,37,0.6496,Sambalpur,1400,481998
316,Tiled Roof,38,0.7307,Mumbai,2250,477323
435,Asbestos Sheet,28,0.7443,Bathinda,420,126340
353,Stone Slabs,24,0.6866,Shillong,2900,655368
521,Lime-Finished Roofs,32,0.6351,Jaisalmer,210,64722
484,Stone Slabs,1,0.7307,Pune,720,245168
363,Concrete Roof,22,0.6632,Chennai,1400,317648
588,Ceramic Tiles,33,0.8373,Bengaluru,970,442348
358,Metal Roofs,2,0.863,Bengaluru,970,289393
395,Ceramic Tiles,19,0.7986,Patna,1200,359597
520,Ceramic Tiles,45,0.8208,Wardha,1060,417875
488,Metal Roofs,38,0.8443,Mumbai,2250,854142
73,Galvanized Iron Sheet,45,0.8602,Pune,720,41156
374,Metal Roofs,1,0.8743,Kolkata,1800,560138
68,Ceramic Tiles,43,0.7776,Hisar,500,24471
135,Asbestos Sheet,28,0.753,Chennai,1400,132622
363,Tiled Roof,45,0.7097,Gorakhpur,1250,294531
187,Lime-Finished Roofs,23,0.6488,Sambalpur,1400,158351
490,Tiled Roof,2,0.7281,Ahmedabad,800,276165
101,Tiled Roof,30,0.6937,Anantapur,560,36181
136,Tiled Roof,50,0.6931,Hisar,500,43013
264,Terracotta and Clay Tiles,11,0.8061,Delhi,780,158947
599,Ceramic Tiles,26,0.7898,Lucknow,1000,438071
308,Terracotta and Clay Tiles,41,0.8209,Kolkata,1800,422308
516,Metal Roofs,41,0.8692,Kolkata,1800,744591
328,Concrete Roof,30,0.6391,Raichur,620,119857
354,Concrete Roof,4,0.6392,Raichur,620,133795
343,Galvanized Iron Sheet,5,0.8777,Pune,720,206712
554,Terracotta and Clay Tiles,38,0.8206,Mumbai,2250,953056
121,Stone Slabs,21,0.7333,Kolkata,1800,151501
131,Metal Roofs,17,0.8788,Jaipur,650,70511
